"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","SHPRICE","TOT","IDX2015","M","1991-03",26.29411,
"AUS","SHPRICE","TOT","IDX2015","M","1991-04",27.93328,
"AUS","SHPRICE","TOT","IDX2015","M","1991-05",27.49322,
"AUS","SHPRICE","TOT","IDX2015","M","1991-06",27.42331,
"AUS","SHPRICE","TOT","IDX2015","M","1991-07",28.62679,
"AUS","SHPRICE","TOT","IDX2015","M","1991-08",28.04598,
"AUS","SHPRICE","TOT","IDX2015","M","1991-09",28.43925,
"AUS","SHPRICE","TOT","IDX2015","M","1991-10",30.6423,
"AUS","SHPRICE","TOT","IDX2015","M","1991-11",29.25675,
"AUS","SHPRICE","TOT","IDX2015","M","1991-12",30.06696,
"AUS","SHPRICE","TOT","IDX2015","M","1992-01",29.54442,
"AUS","SHPRICE","TOT","IDX2015","M","1992-02",29.38966,
"AUS","SHPRICE","TOT","IDX2015","M","1992-03",28.81432,
"AUS","SHPRICE","TOT","IDX2015","M","1992-04",30.14889,
"AUS","SHPRICE","TOT","IDX2015","M","1992-05",31.03557,
"AUS","SHPRICE","TOT","IDX2015","M","1992-06",30.53305,
"AUS","SHPRICE","TOT","IDX2015","M","1992-07",30.03236,
"AUS","SHPRICE","TOT","IDX2015","M","1992-08",28.75423,
"AUS","SHPRICE","TOT","IDX2015","M","1992-09",27.64361,
"AUS","SHPRICE","TOT","IDX2015","M","1992-10",26.38733,
"AUS","SHPRICE","TOT","IDX2015","M","1992-11",25.81017,
"AUS","SHPRICE","TOT","IDX2015","M","1992-12",27.53619,
"AUS","SHPRICE","TOT","IDX2015","M","1993-01",27.9768,
"AUS","SHPRICE","TOT","IDX2015","M","1993-02",28.99639,
"AUS","SHPRICE","TOT","IDX2015","M","1993-03",30.2909,
"AUS","SHPRICE","TOT","IDX2015","M","1993-04",30.85896,
"AUS","SHPRICE","TOT","IDX2015","M","1993-05",30.89173,
"AUS","SHPRICE","TOT","IDX2015","M","1993-06",31.35055,
"AUS","SHPRICE","TOT","IDX2015","M","1993-07",32.64506,
"AUS","SHPRICE","TOT","IDX2015","M","1993-08",34.39293,
"AUS","SHPRICE","TOT","IDX2015","M","1993-09",34.61323,
"AUS","SHPRICE","TOT","IDX2015","M","1993-10",36.42846,
"AUS","SHPRICE","TOT","IDX2015","M","1993-11",36.69064,
"AUS","SHPRICE","TOT","IDX2015","M","1993-12",36.88182,
"AUS","SHPRICE","TOT","IDX2015","M","1994-01",39.25782,
"AUS","SHPRICE","TOT","IDX2015","M","1994-02",39.67112,
"AUS","SHPRICE","TOT","IDX2015","M","1994-03",37.80673,
"AUS","SHPRICE","TOT","IDX2015","M","1994-04",36.46306,
"AUS","SHPRICE","TOT","IDX2015","M","1994-05",36.56502,
"AUS","SHPRICE","TOT","IDX2015","M","1994-06",36.09346,
"AUS","SHPRICE","TOT","IDX2015","M","1994-07",35.72021,
"AUS","SHPRICE","TOT","IDX2015","M","1994-08",36.77439,
"AUS","SHPRICE","TOT","IDX2015","M","1994-09",36.31922,
"AUS","SHPRICE","TOT","IDX2015","M","1994-10",35.42708,
"AUS","SHPRICE","TOT","IDX2015","M","1994-11",34.2327,
"AUS","SHPRICE","TOT","IDX2015","M","1994-12",33.49715,
"AUS","SHPRICE","TOT","IDX2015","M","1995-01",33.10752,
"AUS","SHPRICE","TOT","IDX2015","M","1995-02",33.12754,
"AUS","SHPRICE","TOT","IDX2015","M","1995-03",33.81759,
"AUS","SHPRICE","TOT","IDX2015","M","1995-04",35.68744,
"AUS","SHPRICE","TOT","IDX2015","M","1995-05",36.38295,
"AUS","SHPRICE","TOT","IDX2015","M","1995-06",35.78576,
"AUS","SHPRICE","TOT","IDX2015","M","1995-07",37.42985,
"AUS","SHPRICE","TOT","IDX2015","M","1995-08",38.07983,
"AUS","SHPRICE","TOT","IDX2015","M","1995-09",38.25644,
"AUS","SHPRICE","TOT","IDX2015","M","1995-10",37.33881,
"AUS","SHPRICE","TOT","IDX2015","M","1995-11",37.82858,
"AUS","SHPRICE","TOT","IDX2015","M","1995-12",39.29242,
"AUS","SHPRICE","TOT","IDX2015","M","1996-01",39.97336,
"AUS","SHPRICE","TOT","IDX2015","M","1996-02",40.28652,
"AUS","SHPRICE","TOT","IDX2015","M","1996-03",39.86776,
"AUS","SHPRICE","TOT","IDX2015","M","1996-04",39.99157,
"AUS","SHPRICE","TOT","IDX2015","M","1996-05",40.1354,
"AUS","SHPRICE","TOT","IDX2015","M","1996-06",39.38345,
"AUS","SHPRICE","TOT","IDX2015","M","1996-07",38.22913,
"AUS","SHPRICE","TOT","IDX2015","M","1996-08",39.5728,
"AUS","SHPRICE","TOT","IDX2015","M","1996-09",39.70753,
"AUS","SHPRICE","TOT","IDX2015","M","1996-10",41.35526,
"AUS","SHPRICE","TOT","IDX2015","M","1996-11",41.92878,
"AUS","SHPRICE","TOT","IDX2015","M","1996-12",41.99797,
"AUS","SHPRICE","TOT","IDX2015","M","1997-01",43.10495,
"AUS","SHPRICE","TOT","IDX2015","M","1997-02",43.84051,
"AUS","SHPRICE","TOT","IDX2015","M","1997-03",42.99571,
"AUS","SHPRICE","TOT","IDX2015","M","1997-04",42.80818,
"AUS","SHPRICE","TOT","IDX2015","M","1997-05",45.08041,
"AUS","SHPRICE","TOT","IDX2015","M","1997-06",47.27252,
"AUS","SHPRICE","TOT","IDX2015","M","1997-07",48.01901,
"AUS","SHPRICE","TOT","IDX2015","M","1997-08",47.17603,
"AUS","SHPRICE","TOT","IDX2015","M","1997-09",47.80781,
"AUS","SHPRICE","TOT","IDX2015","M","1997-10",46.88472,
"AUS","SHPRICE","TOT","IDX2015","M","1997-11",44.56333,
"AUS","SHPRICE","TOT","IDX2015","M","1997-12",45.58474,
"AUS","SHPRICE","TOT","IDX2015","M","1998-01",46.80278,
"AUS","SHPRICE","TOT","IDX2015","M","1998-02",47.38359,
"AUS","SHPRICE","TOT","IDX2015","M","1998-03",48.68356,
"AUS","SHPRICE","TOT","IDX2015","M","1998-04",50.34404,
"AUS","SHPRICE","TOT","IDX2015","M","1998-05",49.11507,
"AUS","SHPRICE","TOT","IDX2015","M","1998-06",46.64985,
"AUS","SHPRICE","TOT","IDX2015","M","1998-07",49.1624,
"AUS","SHPRICE","TOT","IDX2015","M","1998-08",46.42772,
"AUS","SHPRICE","TOT","IDX2015","M","1998-09",45.20421,
"AUS","SHPRICE","TOT","IDX2015","M","1998-10",44.63433,
"AUS","SHPRICE","TOT","IDX2015","M","1998-11",47.85332,
"AUS","SHPRICE","TOT","IDX2015","M","1998-12",48.29211,
"AUS","SHPRICE","TOT","IDX2015","M","1999-01",49.88704,
"AUS","SHPRICE","TOT","IDX2015","M","1999-02",50.73184,
"AUS","SHPRICE","TOT","IDX2015","M","1999-03",51.76782,
"AUS","SHPRICE","TOT","IDX2015","M","1999-04",54.43878,
"AUS","SHPRICE","TOT","IDX2015","M","1999-05",53.06598,
"AUS","SHPRICE","TOT","IDX2015","M","1999-06",52.90757,
"AUS","SHPRICE","TOT","IDX2015","M","1999-07",54.54802,
"AUS","SHPRICE","TOT","IDX2015","M","1999-08",53.47017,
"AUS","SHPRICE","TOT","IDX2015","M","1999-09",52.34498,
"AUS","SHPRICE","TOT","IDX2015","M","1999-10",51.13968,
"AUS","SHPRICE","TOT","IDX2015","M","1999-11",53.4374,
"AUS","SHPRICE","TOT","IDX2015","M","1999-12",55.99729,
"AUS","SHPRICE","TOT","IDX2015","M","2000-01",56.0592,
"AUS","SHPRICE","TOT","IDX2015","M","2000-02",56.92767,
"AUS","SHPRICE","TOT","IDX2015","M","2000-03",58.45341,
"AUS","SHPRICE","TOT","IDX2015","M","2000-04",56.65821,
"AUS","SHPRICE","TOT","IDX2015","M","2000-05",55.63861,
"AUS","SHPRICE","TOT","IDX2015","M","2000-06",57.55763,
"AUS","SHPRICE","TOT","IDX2015","M","2000-07",60.09021,
"AUS","SHPRICE","TOT","IDX2015","M","2000-08",60.52172,
"AUS","SHPRICE","TOT","IDX2015","M","2000-09",59.92271,
"AUS","SHPRICE","TOT","IDX2015","M","2000-10",59.38925,
"AUS","SHPRICE","TOT","IDX2015","M","2000-11",60.20856,
"AUS","SHPRICE","TOT","IDX2015","M","2000-12",59.29457,
"AUS","SHPRICE","TOT","IDX2015","M","2001-01",59.68784,
"AUS","SHPRICE","TOT","IDX2015","M","2001-02",60.44889,
"AUS","SHPRICE","TOT","IDX2015","M","2001-03",59.24359,
"AUS","SHPRICE","TOT","IDX2015","M","2001-04",59.45115,
"AUS","SHPRICE","TOT","IDX2015","M","2001-05",61.65237,
"AUS","SHPRICE","TOT","IDX2015","M","2001-06",62.23499,
"AUS","SHPRICE","TOT","IDX2015","M","2001-07",61.38291,
"AUS","SHPRICE","TOT","IDX2015","M","2001-08",61.17353,
"AUS","SHPRICE","TOT","IDX2015","M","2001-09",56.45975,
"AUS","SHPRICE","TOT","IDX2015","M","2001-10",58.16756,
"AUS","SHPRICE","TOT","IDX2015","M","2001-11",60.25772,
"AUS","SHPRICE","TOT","IDX2015","M","2001-12",61.08978,
"AUS","SHPRICE","TOT","IDX2015","M","2002-01",62.34606,
"AUS","SHPRICE","TOT","IDX2015","M","2002-02",62.78666,
"AUS","SHPRICE","TOT","IDX2015","M","2002-03",62.65011,
"AUS","SHPRICE","TOT","IDX2015","M","2002-04",61.58319,
"AUS","SHPRICE","TOT","IDX2015","M","2002-05",61.27003,
"AUS","SHPRICE","TOT","IDX2015","M","2002-06",59.95548,
"AUS","SHPRICE","TOT","IDX2015","M","2002-07",57.24811,
"AUS","SHPRICE","TOT","IDX2015","M","2002-08",56.71283,
"AUS","SHPRICE","TOT","IDX2015","M","2002-09",56.20485,
"AUS","SHPRICE","TOT","IDX2015","M","2002-10",54.38234,
"AUS","SHPRICE","TOT","IDX2015","M","2002-11",54.92672,
"AUS","SHPRICE","TOT","IDX2015","M","2002-12",54.85025,
"AUS","SHPRICE","TOT","IDX2015","M","2003-01",55.27084,
"AUS","SHPRICE","TOT","IDX2015","M","2003-02",52.05185,
"AUS","SHPRICE","TOT","IDX2015","M","2003-03",51.1506,
"AUS","SHPRICE","TOT","IDX2015","M","2003-04",53.91078,
"AUS","SHPRICE","TOT","IDX2015","M","2003-05",54.17113,
"AUS","SHPRICE","TOT","IDX2015","M","2003-06",55.79155,
"AUS","SHPRICE","TOT","IDX2015","M","2003-07",55.90444,
"AUS","SHPRICE","TOT","IDX2015","M","2003-08",57.53214,
"AUS","SHPRICE","TOT","IDX2015","M","2003-09",58.29683,
"AUS","SHPRICE","TOT","IDX2015","M","2003-10",59.28729,
"AUS","SHPRICE","TOT","IDX2015","M","2003-11",58.36784,
"AUS","SHPRICE","TOT","IDX2015","M","2003-12",58.91587,
"AUS","SHPRICE","TOT","IDX2015","M","2004-01",60.12663,
"AUS","SHPRICE","TOT","IDX2015","M","2004-02",60.33237,
"AUS","SHPRICE","TOT","IDX2015","M","2004-03",62.07113,
"AUS","SHPRICE","TOT","IDX2015","M","2004-04",62.62644,
"AUS","SHPRICE","TOT","IDX2015","M","2004-05",61.77618,
"AUS","SHPRICE","TOT","IDX2015","M","2004-06",63.72979,
"AUS","SHPRICE","TOT","IDX2015","M","2004-07",64.2323,
"AUS","SHPRICE","TOT","IDX2015","M","2004-08",64.03202,
"AUS","SHPRICE","TOT","IDX2015","M","2004-09",65.8163,
"AUS","SHPRICE","TOT","IDX2015","M","2004-10",67.57327,
"AUS","SHPRICE","TOT","IDX2015","M","2004-11",70.31706,
"AUS","SHPRICE","TOT","IDX2015","M","2004-12",72.38719,
"AUS","SHPRICE","TOT","IDX2015","M","2005-01",73.98212,
"AUS","SHPRICE","TOT","IDX2015","M","2005-02",75.64441,
"AUS","SHPRICE","TOT","IDX2015","M","2005-03",76.39818,
"AUS","SHPRICE","TOT","IDX2015","M","2005-04",74.07133,
"AUS","SHPRICE","TOT","IDX2015","M","2005-05",73.35216,
"AUS","SHPRICE","TOT","IDX2015","M","2005-06",77.21021,
"AUS","SHPRICE","TOT","IDX2015","M","2005-07",78.44646,
"AUS","SHPRICE","TOT","IDX2015","M","2005-08",80.71869,
"AUS","SHPRICE","TOT","IDX2015","M","2005-09",82.65409,
"AUS","SHPRICE","TOT","IDX2015","M","2005-10",80.97176,
"AUS","SHPRICE","TOT","IDX2015","M","2005-11",83.53895,
"AUS","SHPRICE","TOT","IDX2015","M","2005-12",84.86441,
"AUS","SHPRICE","TOT","IDX2015","M","2006-01",88.10525,
"AUS","SHPRICE","TOT","IDX2015","M","2006-02",88.79347,
"AUS","SHPRICE","TOT","IDX2015","M","2006-03",90.6087,
"AUS","SHPRICE","TOT","IDX2015","M","2006-04",95.2624,
"AUS","SHPRICE","TOT","IDX2015","M","2006-05",94.37208,
"AUS","SHPRICE","TOT","IDX2015","M","2006-06",90.47762,
"AUS","SHPRICE","TOT","IDX2015","M","2006-07",91.49356,
"AUS","SHPRICE","TOT","IDX2015","M","2006-08",91.19497,
"AUS","SHPRICE","TOT","IDX2015","M","2006-09",92.13262,
"AUS","SHPRICE","TOT","IDX2015","M","2006-10",96.23829,
"AUS","SHPRICE","TOT","IDX2015","M","2006-11",98.84007,
"AUS","SHPRICE","TOT","IDX2015","M","2006-12",100.8701,
"AUS","SHPRICE","TOT","IDX2015","M","2007-01",103.2389,
"AUS","SHPRICE","TOT","IDX2015","M","2007-02",108.0473,
"AUS","SHPRICE","TOT","IDX2015","M","2007-03",106.7819,
"AUS","SHPRICE","TOT","IDX2015","M","2007-04",111.8125,
"AUS","SHPRICE","TOT","IDX2015","M","2007-05",114.702,
"AUS","SHPRICE","TOT","IDX2015","M","2007-06",114.8167,
"AUS","SHPRICE","TOT","IDX2015","M","2007-07",115.0843,
"AUS","SHPRICE","TOT","IDX2015","M","2007-08",109.4383,
"AUS","SHPRICE","TOT","IDX2015","M","2007-09",115.2773,
"AUS","SHPRICE","TOT","IDX2015","M","2007-10",121.6898,
"AUS","SHPRICE","TOT","IDX2015","M","2007-11",118.6074,
"AUS","SHPRICE","TOT","IDX2015","M","2007-12",117.027,
"AUS","SHPRICE","TOT","IDX2015","M","2008-01",107.2535,
"AUS","SHPRICE","TOT","IDX2015","M","2008-02",102.689,
"AUS","SHPRICE","TOT","IDX2015","M","2008-03",95.71758,
"AUS","SHPRICE","TOT","IDX2015","M","2008-04",100.679,
"AUS","SHPRICE","TOT","IDX2015","M","2008-05",105.0432,
"AUS","SHPRICE","TOT","IDX2015","M","2008-06",98.4996,
"AUS","SHPRICE","TOT","IDX2015","M","2008-07",90.59778,
"AUS","SHPRICE","TOT","IDX2015","M","2008-08",90.48672,
"AUS","SHPRICE","TOT","IDX2015","M","2008-09",89.12302,
"AUS","SHPRICE","TOT","IDX2015","M","2008-10",76.62212,
"AUS","SHPRICE","TOT","IDX2015","M","2008-11",68.98613,
"AUS","SHPRICE","TOT","IDX2015","M","2008-12",65.3065,
"AUS","SHPRICE","TOT","IDX2015","M","2009-01",65.2701,
"AUS","SHPRICE","TOT","IDX2015","M","2009-02",62.66286,
"AUS","SHPRICE","TOT","IDX2015","M","2009-03",61.71428,
"AUS","SHPRICE","TOT","IDX2015","M","2009-04",67.55688,
"AUS","SHPRICE","TOT","IDX2015","M","2009-05",69.61974,
"AUS","SHPRICE","TOT","IDX2015","M","2009-06",71.69168,
"AUS","SHPRICE","TOT","IDX2015","M","2009-07",72.18691,
"AUS","SHPRICE","TOT","IDX2015","M","2009-08",79.63902,
"AUS","SHPRICE","TOT","IDX2015","M","2009-09",83.81751,
"AUS","SHPRICE","TOT","IDX2015","M","2009-10",86.37923,
"AUS","SHPRICE","TOT","IDX2015","M","2009-11",85.05194,
"AUS","SHPRICE","TOT","IDX2015","M","2009-12",85.88582,
"AUS","SHPRICE","TOT","IDX2015","M","2010-01",87.96687,
"AUS","SHPRICE","TOT","IDX2015","M","2010-02",83.71191,
"AUS","SHPRICE","TOT","IDX2015","M","2010-03",87.83761,
"AUS","SHPRICE","TOT","IDX2015","M","2010-04",89.54724,
"AUS","SHPRICE","TOT","IDX2015","M","2010-05",81.85844,
"AUS","SHPRICE","TOT","IDX2015","M","2010-06",81.0974,
"AUS","SHPRICE","TOT","IDX2015","M","2010-07",79.97767,
"AUS","SHPRICE","TOT","IDX2015","M","2010-08",81.31406,
"AUS","SHPRICE","TOT","IDX2015","M","2010-09",83.77563,
"AUS","SHPRICE","TOT","IDX2015","M","2010-10",84.7843,
"AUS","SHPRICE","TOT","IDX2015","M","2010-11",85.07743,
"AUS","SHPRICE","TOT","IDX2015","M","2010-12",86.38651,
"AUS","SHPRICE","TOT","IDX2015","M","2011-01",86.74519,
"AUS","SHPRICE","TOT","IDX2015","M","2011-02",88.7079,
"AUS","SHPRICE","TOT","IDX2015","M","2011-03",85.84576,
"AUS","SHPRICE","TOT","IDX2015","M","2011-04",89.01196,
"AUS","SHPRICE","TOT","IDX2015","M","2011-05",85.74563,
"AUS","SHPRICE","TOT","IDX2015","M","2011-06",82.69961,
"AUS","SHPRICE","TOT","IDX2015","M","2011-07",82.71235,
"AUS","SHPRICE","TOT","IDX2015","M","2011-08",76.76596,
"AUS","SHPRICE","TOT","IDX2015","M","2011-09",74.2006,
"AUS","SHPRICE","TOT","IDX2015","M","2011-10",76.03586,
"AUS","SHPRICE","TOT","IDX2015","M","2011-11",76.3472,
"AUS","SHPRICE","TOT","IDX2015","M","2011-12",75.96667,
"AUS","SHPRICE","TOT","IDX2015","M","2012-01",76.36176,
"AUS","SHPRICE","TOT","IDX2015","M","2012-02",77.64353,
"AUS","SHPRICE","TOT","IDX2015","M","2012-03",77.58891,
"AUS","SHPRICE","TOT","IDX2015","M","2012-04",78.87797,
"AUS","SHPRICE","TOT","IDX2015","M","2012-05",76.62212,
"AUS","SHPRICE","TOT","IDX2015","M","2012-06",74.01671,
"AUS","SHPRICE","TOT","IDX2015","M","2012-07",75.52242,
"AUS","SHPRICE","TOT","IDX2015","M","2012-08",78.62307,
"AUS","SHPRICE","TOT","IDX2015","M","2012-09",79.39504,
"AUS","SHPRICE","TOT","IDX2015","M","2012-10",81.80564,
"AUS","SHPRICE","TOT","IDX2015","M","2012-11",80.68591,
"AUS","SHPRICE","TOT","IDX2015","M","2012-12",83.59357,
"AUS","SHPRICE","TOT","IDX2015","M","2013-01",86.72881,
"AUS","SHPRICE","TOT","IDX2015","M","2013-02",91.01108,
"AUS","SHPRICE","TOT","IDX2015","M","2013-03",91.72479,
"AUS","SHPRICE","TOT","IDX2015","M","2013-04",91.00744,
"AUS","SHPRICE","TOT","IDX2015","M","2013-05",93.14129,
"AUS","SHPRICE","TOT","IDX2015","M","2013-06",86.95639,
"AUS","SHPRICE","TOT","IDX2015","M","2013-07",89.96418,
"AUS","SHPRICE","TOT","IDX2015","M","2013-08",92.93555,
"AUS","SHPRICE","TOT","IDX2015","M","2013-09",95.20049,
"AUS","SHPRICE","TOT","IDX2015","M","2013-10",96.25468,
"AUS","SHPRICE","TOT","IDX2015","M","2013-11",97.72216,
"AUS","SHPRICE","TOT","IDX2015","M","2013-12",95.01479,
"AUS","SHPRICE","TOT","IDX2015","M","2014-01",96.18185,
"AUS","SHPRICE","TOT","IDX2015","M","2014-02",96.73898,
"AUS","SHPRICE","TOT","IDX2015","M","2014-03",97.89513,
"AUS","SHPRICE","TOT","IDX2015","M","2014-04",99.2479,
"AUS","SHPRICE","TOT","IDX2015","M","2014-05",99.68123,
"AUS","SHPRICE","TOT","IDX2015","M","2014-06",99.04762,
"AUS","SHPRICE","TOT","IDX2015","M","2014-07",100.6371,
"AUS","SHPRICE","TOT","IDX2015","M","2014-08",101.4327,
"AUS","SHPRICE","TOT","IDX2015","M","2014-09",99.80139,
"AUS","SHPRICE","TOT","IDX2015","M","2014-10",97.03211,
"AUS","SHPRICE","TOT","IDX2015","M","2014-11",98.87284,
"AUS","SHPRICE","TOT","IDX2015","M","2014-12",96.76447,
"AUS","SHPRICE","TOT","IDX2015","M","2015-01",98.78545,
"AUS","SHPRICE","TOT","IDX2015","M","2015-02",106.3395,
"AUS","SHPRICE","TOT","IDX2015","M","2015-03",107.2098,
"AUS","SHPRICE","TOT","IDX2015","M","2015-04",107.4756,
"AUS","SHPRICE","TOT","IDX2015","M","2015-05",103.8761,
"AUS","SHPRICE","TOT","IDX2015","M","2015-06",101.2488,
"AUS","SHPRICE","TOT","IDX2015","M","2015-07",101.7222,
"AUS","SHPRICE","TOT","IDX2015","M","2015-08",97.80956,
"AUS","SHPRICE","TOT","IDX2015","M","2015-09",92.41301,
"AUS","SHPRICE","TOT","IDX2015","M","2015-10",95.34251,
"AUS","SHPRICE","TOT","IDX2015","M","2015-11",94.15906,
"AUS","SHPRICE","TOT","IDX2015","M","2015-12",93.61831,
"AUS","SHPRICE","TOT","IDX2015","M","2016-01",90.90183,
"AUS","SHPRICE","TOT","IDX2015","M","2016-02",89.4034,
"AUS","SHPRICE","TOT","IDX2015","M","2016-03",92.95922,
"AUS","SHPRICE","TOT","IDX2015","M","2016-04",92.92281,
"AUS","SHPRICE","TOT","IDX2015","M","2016-05",97.25424,
"AUS","SHPRICE","TOT","IDX2015","M","2016-06",95.5701,
"AUS","SHPRICE","TOT","IDX2015","M","2016-07",98.37943,
"AUS","SHPRICE","TOT","IDX2015","M","2016-08",100.4951,
"AUS","SHPRICE","TOT","IDX2015","M","2016-09",97.55101,
"AUS","SHPRICE","TOT","IDX2015","M","2016-10",98.73447,
"AUS","SHPRICE","TOT","IDX2015","M","2016-11",97.31796,
"AUS","SHPRICE","TOT","IDX2015","M","2016-12",101.349,
"AUS","SHPRICE","TOT","IDX2015","M","2017-01",103.8998,
"AUS","SHPRICE","TOT","IDX2015","M","2017-02",104.2275,
"AUS","SHPRICE","TOT","IDX2015","M","2017-03",105.1051,
"AUS","SHPRICE","TOT","IDX2015","M","2017-04",107.0459,
"AUS","SHPRICE","TOT","IDX2015","M","2017-05",105.8734,
"AUS","SHPRICE","TOT","IDX2015","M","2017-06",104.4187,
"AUS","SHPRICE","TOT","IDX2015","M","2017-07",104.3713,
"AUS","SHPRICE","TOT","IDX2015","M","2017-08",104.4715,
"AUS","SHPRICE","TOT","IDX2015","M","2017-09",103.7578,
"AUS","SHPRICE","TOT","IDX2015","M","2017-10",105.9954,
"AUS","SHPRICE","TOT","IDX2015","M","2017-11",108.8575,
"AUS","SHPRICE","TOT","IDX2015","M","2017-12",109.7497,
"AUS","SHPRICE","TOT","IDX2015","M","2018-01",110.3323,
"AUS","SHPRICE","TOT","IDX2015","M","2018-02",108.2403,
"AUS","SHPRICE","TOT","IDX2015","M","2018-03",107.4865,
"AUS","SHPRICE","TOT","IDX2015","M","2018-04",106.5198,
"AUS","SHPRICE","TOT","IDX2015","M","2018-05",110.4379,
"AUS","SHPRICE","TOT","IDX2015","M","2018-06",111.168,
"AUS","SHPRICE","TOT","IDX2015","M","2018-07",113.7425,
"AUS","SHPRICE","TOT","IDX2015","M","2018-08",114.5108,
"AUS","SHPRICE","TOT","IDX2015","M","2018-09",112.6864,
"AUS","SHPRICE","TOT","IDX2015","M","2018-10",108.1129,
"AUS","SHPRICE","TOT","IDX2015","M","2018-11",105.1633,
"AUS","SHPRICE","TOT","IDX2015","M","2018-12",102.0609,
"AUS","SHPRICE","TOT","IDX2015","M","2019-01",105.4892,
"AUS","SHPRICE","TOT","IDX2015","M","2019-02",110.6181,
"AUS","SHPRICE","TOT","IDX2015","M","2019-03",112.5772,
"AUS","SHPRICE","TOT","IDX2015","M","2019-04",114.2031,
"AUS","SHPRICE","TOT","IDX2015","M","2019-05",116.0657,
"AUS","SHPRICE","TOT","IDX2015","M","2019-06",119.0771,
"AUS","SHPRICE","TOT","IDX2015","M","2019-07",122.3034,
"AUS","SHPRICE","TOT","IDX2015","M","2019-08",119.139,
"AUS","SHPRICE","TOT","IDX2015","M","2019-09",121.3621,
"AUS","SHPRICE","TOT","IDX2015","M","2019-10",121.0252,
"AUS","SHPRICE","TOT","IDX2015","M","2019-11",122.8386,
"AUS","SHPRICE","TOT","IDX2015","M","2019-12",123.2155,
"AUS","SHPRICE","TOT","IDX2015","M","2020-01",126.5438,
"AUS","SHPRICE","TOT","IDX2015","M","2020-02",127.1264,
"AUS","SHPRICE","TOT","IDX2015","M","2020-03",98.79455,
"AUS","SHPRICE","TOT","IDX2015","M","2020-04",96.87189,
"AUT","SHPRICE","TOT","IDX2015","M","1957-01",5.892897,
"AUT","SHPRICE","TOT","IDX2015","M","1957-02",5.761541,
"AUT","SHPRICE","TOT","IDX2015","M","1957-03",5.58036,
"AUT","SHPRICE","TOT","IDX2015","M","1957-04",5.458063,
"AUT","SHPRICE","TOT","IDX2015","M","1957-05",5.267824,
"AUT","SHPRICE","TOT","IDX2015","M","1957-06",5.11835,
"AUT","SHPRICE","TOT","IDX2015","M","1957-07",5.204411,
"AUT","SHPRICE","TOT","IDX2015","M","1957-08",5.227058,
"AUT","SHPRICE","TOT","IDX2015","M","1957-09",5.281412,
"AUT","SHPRICE","TOT","IDX2015","M","1957-10",5.236117,
"AUT","SHPRICE","TOT","IDX2015","M","1957-11",5.077584,
"AUT","SHPRICE","TOT","IDX2015","M","1957-12",4.996053,
"AUT","SHPRICE","TOT","IDX2015","M","1958-01",5.068525,
"AUT","SHPRICE","TOT","IDX2015","M","1958-02",4.941699,
"AUT","SHPRICE","TOT","IDX2015","M","1958-03",4.851109,
"AUT","SHPRICE","TOT","IDX2015","M","1958-04",4.878286,
"AUT","SHPRICE","TOT","IDX2015","M","1958-05",4.769578,
"AUT","SHPRICE","TOT","IDX2015","M","1958-06",4.615574,
"AUT","SHPRICE","TOT","IDX2015","M","1958-07",4.665399,
"AUT","SHPRICE","TOT","IDX2015","M","1958-08",4.701635,
"AUT","SHPRICE","TOT","IDX2015","M","1958-09",4.706164,
"AUT","SHPRICE","TOT","IDX2015","M","1958-10",4.996053,
"AUT","SHPRICE","TOT","IDX2015","M","1958-11",5.417298,
"AUT","SHPRICE","TOT","IDX2015","M","1958-12",5.245176,
"AUT","SHPRICE","TOT","IDX2015","M","1959-01",5.344826,
"AUT","SHPRICE","TOT","IDX2015","M","1959-02",5.349355,
"AUT","SHPRICE","TOT","IDX2015","M","1959-03",5.313119,
"AUT","SHPRICE","TOT","IDX2015","M","1959-04",5.322178,
"AUT","SHPRICE","TOT","IDX2015","M","1959-05",5.426357,
"AUT","SHPRICE","TOT","IDX2015","M","1959-06",6.010664,
"AUT","SHPRICE","TOT","IDX2015","M","1959-07",7.491815,
"AUT","SHPRICE","TOT","IDX2015","M","1959-08",7.659407,
"AUT","SHPRICE","TOT","IDX2015","M","1959-09",7.568817,
"AUT","SHPRICE","TOT","IDX2015","M","1959-10",7.405754,
"AUT","SHPRICE","TOT","IDX2015","M","1959-11",7.287987,
"AUT","SHPRICE","TOT","IDX2015","M","1959-12",7.44199,
"AUT","SHPRICE","TOT","IDX2015","M","1960-01",7.555228,
"AUT","SHPRICE","TOT","IDX2015","M","1960-02",7.904,
"AUT","SHPRICE","TOT","IDX2015","M","1960-03",8.202949,
"AUT","SHPRICE","TOT","IDX2015","M","1960-04",8.248243,
"AUT","SHPRICE","TOT","IDX2015","M","1960-05",8.402246,
"AUT","SHPRICE","TOT","IDX2015","M","1960-06",8.547192,
"AUT","SHPRICE","TOT","IDX2015","M","1960-07",8.769137,
"AUT","SHPRICE","TOT","IDX2015","M","1960-08",8.972965,
"AUT","SHPRICE","TOT","IDX2015","M","1960-09",9.407799,
"AUT","SHPRICE","TOT","IDX2015","M","1960-10",9.561802,
"AUT","SHPRICE","TOT","IDX2015","M","1960-11",9.892457,
"AUT","SHPRICE","TOT","IDX2015","M","1960-12",10.44053,
